file,category,source,group_id,frame_id,source_x,source_y,width,height
03_move_effects/frames_safe/base_32px/effect_044_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_044,frame_05,241,375,32,32
03_move_effects/frames_safe/base_32px/effect_044_frame_06_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_044,frame_06,241,407,32,32
03_move_effects/frames_safe/base_32px/effect_044_frame_07_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_044,frame_07,241,439,32,32
03_move_effects/groups/base_16px/effect_045_x473_y249_16x56.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_045,,473,249,16,56
03_move_effects/frames_safe/base_16px/effect_045_frame_01_16x56.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_045,frame_01,473,249,16,56
03_move_effects/groups/base_16px/effect_046_x357_y265_16x48.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_046,,357,265,16,48
03_move_effects/frames_safe/base_16px/effect_046_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_046,frame_01,357,265,16,16
03_move_effects/frames_safe/base_16px/effect_046_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_046,frame_02,357,281,16,16
03_move_effects/frames_safe/base_16px/effect_046_frame_03_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_046,frame_03,357,297,16,16
03_move_effects/groups/base_32px/effect_047_x84_y267_32x192.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,,84,267,32,192
03_move_effects/frames_safe/base_32px/effect_047_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,frame_01,84,267,32,32
03_move_effects/frames_safe/base_32px/effect_047_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,frame_02,84,299,32,32
03_move_effects/frames_safe/base_32px/effect_047_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,frame_03,84,331,32,32
03_move_effects/frames_safe/base_32px/effect_047_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,frame_04,84,363,32,32
03_move_effects/frames_safe/base_32px/effect_047_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,frame_05,84,395,32,32
03_move_effects/frames_safe/base_32px/effect_047_frame_06_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_047,frame_06,84,427,32,32
03_move_effects/groups/base_32px/effect_048_x200_y272_32x160.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_048,,200,272,32,160
03_move_effects/frames_safe/base_32px/effect_048_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_048,frame_01,200,272,32,32
03_move_effects/frames_safe/base_32px/effect_048_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_048,frame_02,200,304,32,32
03_move_effects/frames_safe/base_32px/effect_048_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_048,frame_03,200,336,32,32
03_move_effects/frames_safe/base_32px/effect_048_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_048,frame_04,200,368,32,32
03_move_effects/frames_safe/base_32px/effect_048_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_048,frame_05,200,400,32,32
03_move_effects/groups/base_32px/effect_049_x18_y300_32x160.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_049,,18,300,32,160
03_move_effects/frames_safe/base_32px/effect_049_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_049,frame_01,18,300,32,32
03_move_effects/frames_safe/base_32px/effect_049_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_049,frame_02,18,332,32,32
03_move_effects/frames_safe/base_32px/effect_049_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_049,frame_03,18,364,32,32
03_move_effects/frames_safe/base_32px/effect_049_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_049,frame_04,18,396,32,32
03_move_effects/frames_safe/base_32px/effect_049_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_049,frame_05,18,428,32,32
03_move_effects/groups/base_32px/effect_050_x150_y304_32x96.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_050,,150,304,32,96
03_move_effects/frames_safe/base_32px/effect_050_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_050,frame_01,150,304,32,32
03_move_effects/frames_safe/base_32px/effect_050_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_050,frame_02,150,336,32,32
03_move_effects/frames_safe/base_32px/effect_050_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_050,frame_03,150,368,32,32
03_move_effects/groups/base_08px/effect_051_x473_y306_8x64.png,move_effect_group/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,,473,306,8,64
03_move_effects/frames_safe/base_08px/effect_051_frame_01_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_01,473,306,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_02_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_02,473,314,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_03_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_03,473,322,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_04_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_04,473,330,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_05_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_05,473,338,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_06_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_06,473,346,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_07_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_07,473,354,8,8
03_move_effects/frames_safe/base_08px/effect_051_frame_08_8x8.png,move_effect_frame/base_08px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_051,frame_08,473,362,8,8
03_move_effects/groups/base_32px/effect_052_x291_y311_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_052,,291,311,32,128
03_move_effects/frames_safe/base_32px/effect_052_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_052,frame_01,291,311,32,32
03_move_effects/frames_safe/base_32px/effect_052_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_052,frame_02,291,343,32,32
03_move_effects/frames_safe/base_32px/effect_052_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_052,frame_03,291,375,32,32
03_move_effects/frames_safe/base_32px/effect_052_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_052,frame_04,291,407,32,32
03_move_effects/groups/base_32px/effect_053_x324_y311_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_053,,324,311,32,128
03_move_effects/frames_safe/base_32px/effect_053_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_053,frame_01,324,311,32,32
03_move_effects/frames_safe/base_32px/effect_053_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_053,frame_02,324,343,32,32
03_move_effects/frames_safe/base_32px/effect_053_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_053,frame_03,324,375,32,32
03_move_effects/frames_safe/base_32px/effect_053_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_053,frame_04,324,407,32,32
03_move_effects/groups/base_32px/effect_054_x51_y312_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_054,,51,312,32,128
03_move_effects/frames_safe/base_32px/effect_054_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_054,frame_01,51,312,32,32
03_move_effects/frames_safe/base_32px/effect_054_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_054,frame_02,51,344,32,32
03_move_effects/frames_safe/base_32px/effect_054_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_054,frame_03,51,376,32,32
03_move_effects/frames_safe/base_32px/effect_054_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_054,frame_04,51,408,32,32
03_move_effects/groups/base_16px/effect_055_x357_y314_16x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_055,,357,314,16,16
03_move_effects/frames_safe/base_16px/effect_055_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_055,frame_01,357,314,16,16
03_move_effects/groups/base_32px/effect_056_x117_y315_32x160.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_056,,117,315,32,160
03_move_effects/frames_safe/base_32px/effect_056_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_056,frame_01,117,315,32,32
03_move_effects/frames_safe/base_32px/effect_056_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_056,frame_02,117,347,32,32
03_move_effects/frames_safe/base_32px/effect_056_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_056,frame_03,117,379,32,32
03_move_effects/frames_safe/base_32px/effect_056_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_056,frame_04,117,411,32,32
03_move_effects/frames_safe/base_32px/effect_056_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_056,frame_05,117,443,32,32
03_move_effects/groups/base_16px/effect_057_x357_y331_16x24.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_057,,357,331,16,24
03_move_effects/frames_safe/base_16px/effect_057_frame_01_16x24.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_057,frame_01,357,331,16,24
03_move_effects/groups/base_32px/effect_058_x374_y344_32x64.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_058,,374,344,32,64
03_move_effects/frames_safe/base_32px/effect_058_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_058,frame_01,374,344,32,32
03_move_effects/frames_safe/base_32px/effect_058_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_058,frame_02,374,376,32,32
03_move_effects/groups/base_16px/effect_059_x357_y356_16x128.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,,357,356,16,128
03_move_effects/frames_safe/base_16px/effect_059_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_01,357,356,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_02,357,372,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_03_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_03,357,388,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_04_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_04,357,404,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_05_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_05,357,420,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_06_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_06,357,436,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_07_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_07,357,452,16,16
03_move_effects/frames_safe/base_16px/effect_059_frame_08_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_059,frame_08,357,468,16,16
03_move_effects/groups/base_16px/effect_060_x1_y361_16x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_060,,1,361,16,16
03_move_effects/frames_safe/base_16px/effect_060_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_060,frame_01,1,361,16,16
03_move_effects/groups/base_32px/effect_061_x440_y361_32x160.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_061,,440,361,32,160
03_move_effects/frames_safe/base_32px/effect_061_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_061,frame_01,440,361,32,32
03_move_effects/frames_safe/base_32px/effect_061_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_061,frame_02,440,393,32,32
03_move_effects/frames_safe/base_32px/effect_061_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_061,frame_03,440,425,32,32
03_move_effects/frames_safe/base_32px/effect_061_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_061,frame_04,440,457,32,32
03_move_effects/frames_safe/base_32px/effect_061_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_061,frame_05,440,489,32,32
03_move_effects/groups/base_32px/effect_062_x407_y369_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_062,,407,369,32,128
03_move_effects/frames_safe/base_32px/effect_062_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_062,frame_01,407,369,32,32
03_move_effects/frames_safe/base_32px/effect_062_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_062,frame_02,407,401,32,32
03_move_effects/frames_safe/base_32px/effect_062_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_062,frame_03,407,433,32,32
03_move_effects/frames_safe/base_32px/effect_062_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_062,frame_04,407,465,32,32
03_move_effects/groups/base_16px/effect_063_x473_y371_16x48.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_063,,473,371,16,48
03_move_effects/frames_safe/base_16px/effect_063_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_063,frame_01,473,371,16,16
03_move_effects/frames_safe/base_16px/effect_063_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_063,frame_02,473,387,16,16
03_move_effects/frames_safe/base_16px/effect_063_frame_03_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_063,frame_03,473,403,16,16
03_move_effects/groups/base_16px/effect_064_x274_y377_16x40.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_064,,274,377,16,40
03_move_effects/frames_safe/base_16px/effect_064_frame_01_16x40.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_064,frame_01,274,377,16,40
03_move_effects/groups/base_16px/effect_065_x1_y378_16x80.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_065,,1,378,16,80
03_move_effects/frames_safe/base_16px/effect_065_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_065,frame_01,1,378,16,16
03_move_effects/frames_safe/base_16px/effect_065_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_065,frame_02,1,394,16,16
03_move_effects/frames_safe/base_16px/effect_065_frame_03_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_065,frame_03,1,410,16,16
03_move_effects/frames_safe/base_16px/effect_065_frame_04_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_065,frame_04,1,426,16,16
03_move_effects/frames_safe/base_16px/effect_065_frame_05_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_065,frame_05,1,442,16,16
03_move_effects/groups/base_32px/effect_066_x150_y401_32x160.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_066,,150,401,32,160
03_move_effects/frames_safe/base_32px/effect_066_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_066,frame_01,150,401,32,32
03_move_effects/frames_safe/base_32px/effect_066_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_066,frame_02,150,433,32,32
03_move_effects/frames_safe/base_32px/effect_066_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_066,frame_03,150,465,32,32
03_move_effects/frames_safe/base_32px/effect_066_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_066,frame_04,150,497,32,32
03_move_effects/frames_safe/base_32px/effect_066_frame_05_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_066,frame_05,150,529,32,32
03_move_effects/groups/base_16px/effect_067_x183_y402_16x32.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_067,,183,402,16,32
03_move_effects/frames_safe/base_16px/effect_067_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_067,frame_01,183,402,16,16
03_move_effects/frames_safe/base_16px/effect_067_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_067,frame_02,183,418,16,16
03_move_effects/groups/base_16px/effect_068_x374_y409_32x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_068,,374,409,32,16
03_move_effects/frames_safe/base_16px/effect_068_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_068,frame_01,374,409,16,16
03_move_effects/frames_safe/base_16px/effect_068_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_068,frame_02,390,409,16,16
03_move_effects/groups/base_16px/effect_069_x274_y418_16x24.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_069,,274,418,16,24
03_move_effects/frames_safe/base_16px/effect_069_frame_01_16x24.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_069,frame_01,274,418,16,24
03_move_effects/groups/base_16px/effect_070_x473_y420_16x32.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_070,,473,420,16,32
03_move_effects/frames_safe/base_16px/effect_070_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_070,frame_01,473,420,16,16
03_move_effects/frames_safe/base_16px/effect_070_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_070,frame_02,473,436,16,16
03_move_effects/groups/base_16px/effect_071_x374_y426_32x16.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_071,,374,426,32,16
03_move_effects/frames_safe/base_16px/effect_071_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_071,frame_01,374,426,16,16
03_move_effects/frames_safe/base_16px/effect_071_frame_02_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_071,frame_02,390,426,16,16
03_move_effects/groups/base_32px/effect_072_x200_y433_32x128.png,move_effect_group/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_072,,200,433,32,128
03_move_effects/frames_safe/base_32px/effect_072_frame_01_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_072,frame_01,200,433,32,32
03_move_effects/frames_safe/base_32px/effect_072_frame_02_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_072,frame_02,200,465,32,32
03_move_effects/frames_safe/base_32px/effect_072_frame_03_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_072,frame_03,200,497,32,32
03_move_effects/frames_safe/base_32px/effect_072_frame_04_32x32.png,move_effect_frame/base_32px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_072,frame_04,200,529,32,32
03_move_effects/groups/base_16px/effect_073_x183_y435_16x160.png,move_effect_group/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_073,,183,435,16,160
03_move_effects/frames_safe/base_16px/effect_073_frame_01_16x16.png,move_effect_frame/base_16px,Game Boy Advance - Pokemon FireRed _ LeafGreen - Battle Effects - Move Effects(2).png,effect_073,frame_01,183,435,16,16
